D393EE7B-2A9F-4B70-9813-30D5D4F4A943;Z_nieaktualne T485_1350_100_SC_NC + 153,3 x 207,6 (Foil) + 485_264_030_SC_FT_K_G;485_264_030_SC_FT R4_K_G
6DB78ADB-4A12-4A22-BCDD-30EF1E92E885;385_218_030_SC_FT R4_TP PMS2024C_G + T385R_1300_080_SC_NC_BV4+5000;385_218_030_SC_FT R4_TP PMS2024C_G
DAA96528-7AEF-481A-BD95-3124C47CE31E;485_264_030_SC_FT_K_M + P485_XXXX_XXX_SC_PMS SI 877C;485_264_030_SC_FT R4_K_M
6BD4482F-6509-4F47-BEF1-316A20A484CB;500_226_045_SC_FT R2_TP TEAL PL61338874_G + T500_1470_110_SC_NC;500_226_045_SC_FT R2_TP TEAL PL61338874_G
DB97DE9A-5D0A-452B-9584-31DA79A12C4F;485_264_030_SC_FT_PMS VIOLET C_G + P485_XXXX_XXX_SC_PMS220;485_264_030_SC_FT R4_PMS VIOLET C_G
76450F8F-EEDB-4EFC-B95C-3230144FC6A2;nie385_218_030_SO_FT_WT_G + T385_1740_080_SO_WT;385_218_030_SO_FT R4_WT_G
429A9153-2094-4523-A8EC-32BABC6928F1;Z_nieaktualne T485_1900_100_SC_PMS319C + 153.3 x 207.6 (CPP) + 485_264_050_SC_FT_TP_G;485_264_050_SC_FT R4_TP_G
2B3C6ACF-DDEE-4C3D-8651-32E5EEF9A96D;nie500_226_045_SC_FT_TP DARK BN+FOIL SI/G/20_G + P500_XXXX_XXX_SC_NC;500_226_045_SC_FT R2_TP DARK BN+FOIL SI/G/20_G
962EFDE3-010D-408D-8B6F-32ED0BE60F5B;FOLIA KD54-100E Silver + 500_226_045_SC_FT_TP DARK BN_G;500_226_045_SC_FT R2_TP DARK BN_G
15141B64-6158-443E-BB7F-32F6D9D80315;485_264_030_SO_FT_PMS4975C_G + P485_XXXX_XXX_SO_NC;485_264_030_SO_FT R4_PMS4975C_G
EB6B42F1-3347-4D21-8DE7-331396BFDACB;485_264_030_SC_FT_WT_M + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R4_WT_M
B92ABA85-8E33-4878-94A7-344B816BE566;nie500_226_030_SC_FT_TP DARK BN+FOIL SI/G/20_G + P500_XXXX_XXX_SC_NC;500_226_030_SC_FT R2_TP DARK BN+FOIL SI/G/20_G
BD5A47C7-79C6-4523-852A-348B3FCD1BA4;485_264_030_SC_FT R2_K_G + P485_XXXX_XXX_SC_GREY_PCR;485_264_030_SC_FT R2_K_G
E42D8476-B2C8-461A-AAF2-356384623515;485_264_030_SC_FT_PMS2757C_G + P485_XXXX_XXX_SC_WT1;485_264_030_SC_FT R4_PMS2757C_G
90F1FC1B-1CA4-4833-A5D6-35D4B4646BE0;350_204_015_SC_FT R2_WT_M + P350_XXXX_XXX_SC_NC;350_204_015_SC_FT R2_WT_M
05A3F691-53B9-48DB-869C-35F56A435F61;485_264_030_SC_FT R4_K_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R4_K_G
2CAD57CF-9940-4FB8-A615-36BC4F9A7910;300_197_035_SC_FT R2_PMS7533C_M + T300_0800_040_SC_PMS7533C;300_197_035_SC_FT R2_PMS7533C_M
1A7B0528-A74A-4883-9C6D-36E17C357289;300_197_015_SC_FT R2_WT_G + T300_0950_040_SC_WT1;300_197_015_SC_FT R2_WT_G
3EF52C5A-CC6C-466F-914E-36E99D33461B;485_264_030_SC_FT_WT_M + P485_XXXX_XXX_SC_WT1;485_264_030_SC_FT R4_WT_M
67F226E4-43B7-4FD5-85CB-36FE82BD69AD;300_197_035_SC_FT R2_K_G + T300_1200_040_SC_NC;300_197_035_SC_FT R2_K_G
C1E9493E-A1B2-4F49-A353-371A3A5A197D;385_218_030_SC_FT R4_WT_G + P385_XXXX_XXX_SC_NC;385_218_030_SC_FT R4_WT_G
80675560-3FFF-442F-AB83-3739D831ECA4;Z_nieaktualne T385_1100_080_SC_NC + 122.2 x 173.8 (FOIL) + 385_218_050_SC_FT_WT_M;385_218_050_SC_FT R4_WT_M
B4B7258F-0517-4C11-AED5-385726DC1F6E;500_226_030_SC_FT R2_GD CC10266634P2_G + P500_XXXX_XXX_SC_NC;500_226_030_SC_FT R2_GD CC10266634P2_G
6C36F433-89CC-4A2C-A6E1-38869F37E47F;Z_nieaktualne T485_1600_100_SC_WT + 153,3 x 207,6 (Foil) + 485_264_030_SC_FT_WT_G;485_264_030_SC_FT R4_WT_G
989273A6-953E-48F8-B293-38C19C1A0CC1;nie385_218_050_SC_FT_TP_G + P385_XXXX_XXX_SC_WT;385_218_050_SC_FT R4_TP_G
B1C33F1E-8849-4B29-91CC-391E6C14BF24;Z_nieaktualne T485_1350_100_SO_NC + 154.2 x 176.2 (CPP) + 485_264_050_SO_FT_K_G;485_264_050_SO_FT R4_K_G
4DFCF01E-2C5D-4BB0-8D73-39FCCA7F6376;385_218_030_SC_FT R4_PMS10166C_G + T385_1300_080_SC_WT1;385_218_030_SC_FT R4_PMS10166C_G
0DDB1566-D19D-4B96-9D20-3A1865A7EDAB;485_264_030_SC_FT_PMS7444C_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R4_PMS7444C_G
4041C5E0-1322-4CC1-B85E-3A522EA56A53;Z_nieaktualne T350_1450_090_SO_WT + 110.6 x 147.2 (CPP) + 350_204_030_SO_FT_WT_G;350_204_030_SO_FT R4_WT_G
E92EF40D-3CAA-479B-AA51-3A5BFC5F8AD2;485_264_060_SC_FT_WT_M + P485_XXXX_XXX_SC_WT1 BV4;485_264_060_SC_FT R4_WT_M
A57E2045-2C92-4FB5-87D1-3A683B99FBF1;Z_nieaktualne T385_1300_080_SO_NC + 122.2 x 173.8 (CPP) + 385_218_050_SO_FT_WT_G;385_218_050_SO_FT R4_WT_G
D3354FFF-96CD-4B85-8C93-3A6E08708DAB;350_204_035_SC_FT R2_WT_G + P350_XXXX_XXX_SC_WT1;350_204_035_SC_FT R2_WT_G
181A7D6C-BAFE-40A2-8BCA-3AEA9135EC98;485_264_030_SC_FT_TP_G + P485_XXXX_XXX_SC_WT1;485_264_030_SC_FT R4_TP_G
CA21562F-1382-4534-87C3-3B43140A91B2;485_264_030_SC_FT R2_PMS7713C_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R2_PMS7713C_G
33EF8A45-AE7B-4AF6-AF3C-3BA8F762FC8A;Z_nieaktualne T485_1900_100_SC_NC + 152.9  x 207.6 (CPP) + 485_264_050_SC_FT_WT_G;485_264_050_SC_FT R4_WT_G
C0F68097-EC90-4274-B336-3BF009E90DF3;485_264_050_SC_FT R2_K_G + T485_1450_100_SC_NC_BV4+5000;485_264_050_SC_FT R2_K_G
B398248B-BD15-496E-B6E2-3CE7B7A02FD8;385_218_030_SO_FT R4_K_G + T385_1740_080_SO_NC;385_218_030_SO_FT R4_K_G
FAAF2636-739C-4624-96FB-3D7CC7547C8C;485_264_060_SC_FT_PMS1495 TP_G+P485_XXXX_XXX_SC_TP PMS1495C;485_264_060_SC_FT R4_PMS1495 TP_G
ACB7ABE8-849A-4CC8-B3B9-3DA6031BBD42;485_264_060_SC_FT_PMS5467C_G + P485_XXXX_XXX_SC_PMS5467C;485_264_060_SC_FT R4_PMS5467C_G
E21F70E3-99BA-4F26-B2B2-3E1B11E4E4F6;Z_nieaktualne T485_1350_100_SC_PMS SI 877C + 154,2 x 176,2 (Foil) + 485_264_030_SC_FT_K_G;485_264_030_SC_FT R4_K_G
15025FB9-EA77-49A7-AAE4-3EC6594C3B50;485_264_050_SC_FT_TP_G + P485_XXXX_XXX_SC_NC;485_264_050_SC_FT R4_TP_G
05EA0C38-310E-4E55-8B4B-3F22B95456B7;350_204_035_SC_FT R2_WT_G + P350_XXXX_XXX_SC_WT1;350_204_035_SC_FT R2_WT_G
FF4B081B-2282-4224-A18B-3F4ED9FA1BE7;Z_nieaktualne T385_1350_080_SO_NC + 122.2 x 173.8 (FOIL) + 385_218_050_SO_FT_WT_G;385_218_050_SO_FT R4_WT_G
9B783396-B3F0-4858-9575-3FA8BFAEEA21;385_218_050_SC_FT R4_K_G + T385_1000_080_SC_PMS2592C_BV4+5000;385_218_050_SC_FT R4_K_G
57BDD48B-70D3-4F90-8340-3FAD2806B496;485_264_060_SC_FT_K_G + P485_XXXX_XXX_SC_PMS1925C;485_264_060_SC_FT R4_K_G
D9619412-D3EE-494A-A78F-3FB92DDDDBE2;Z_nieaktualne T485_1650_100_SC_WT + 153.3 x 207.6 (CPP) + 485_264_030_SC_FT_WT_G;485_264_030_SC_FT R4_WT_G
C89DF405-8788-4CF7-8C20-3FD676B7F4AC;350_204_030_SO_FT R4_WT_G+S + P350_XXXX_XXX_SO_WT1;350_204_030_SO_FT R4_WT_G+S
CFCC8E79-807B-42BE-B81B-4005EC0F86A0;Z_nieaktualne T300_1050_040_SC_NC + 95.2 x 130.4 (CPP) + 300_197_035_SC_FT_WT_G;300_197_035_SC_FT R2_WT_G
D8082562-4883-4AFC-9980-407B0C8E7A2E;Z_nieaktualne T385_1300_080_SC_NC + 122.2 x 174 (CPP) + 385_218_050_SC_FT_WT_M;385_218_050_SC_FT R4_WT_M
9527BFAC-123E-4ED1-9A4C-4274E93D9589;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_PMS2665C;485_264_050_SC_FT R4_K_G
DFC02DD4-418A-49DE-BC10-43CDD2C70BE4;385_218_030_SC_FT R4_K_G + T385_1740_080_SC_NC_C11V13+5000;385_218_030_SC_FT R4_K_G
2D218184-013F-435B-BFBD-44140B2D0489;485_264_030_SC_FT_PMS8383C_G + P485_XXXX_XXX_SC_PMS524C;485_264_030_SC_FT R4_PMS8383C_G
ED0836E3-39DC-446A-A6D9-4414BE091543;485_264_030_SC_FT R2_K_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R2_K_G
B9D4A781-C8E9-459B-BD72-448C03EC57D0;Z_nieaktualne T350_1250_090_SO_NC + 110.6 x 147.2 (CPP) + 350_204_030_SO_FT_WT_G;350_204_030_SO_FT R4_WT_G
87AA0A21-18BC-41B0-812C-44A5CC588FE4;385_218_030_SO_FT R4_WT_G + T385_1500_080_SO_NC;385_218_030_SO_FT R4_WT_G
B553C75F-ED23-48EA-9AC4-44E79F1A8225;385_218_050_SC_FT R4_TP_G + T385R_1300_080_SC_NC_BV4+5000;385_218_050_SC_FT R4_TP_G
11D26FAC-6568-43E1-A89D-45947B6F8849;Z_nieaktualne T485_1600_100_SC_NC + 154.2 x 176.2 (CPP) + 485_264_050_SC_FT_WT_G;485_264_050_SC_FT R4_WT_G
33B09683-6D9B-4655-B2CE-459BFC049DA9;485_264_015_SC_FT_LT CREAM_M + P485_XXXX_XXX_SC_NC;485_264_015_SC_FT R4_LT CREAM_M
C3B4B7F1-8F0E-4481-82D8-461FDED01E28;Z_nieaktualne T385_1740_080_SO_NC + 122.2 x 174 (Foil) + 385_218_030_SO_FT_WT_G;385_218_030_SO_FT R4_WT_G
8AAE0B67-967F-4E86-A235-46566F9EE8E2;385_218_030_SC_FT R4_PMS1495C TP_G + T385_1250_080_SC_TP PMS1495C;385_218_030_SC_FT R4_PMS1495C TP_G
7AF3EB98-D341-4409-A880-46D3959EA09E;385_218_050_SC_FT_WT_M + P385_XXXX_XXX_SC_NC;385_218_050_SC_FT R4_WT_M
81FEEAE3-414C-4439-8D3A-47399E970F97;385_218_050_SC_FT R4_PMS240C TP_G + T385_1250_080_SC_TP PMS240C_BV4+5000;385_218_050_SC_FT R4_PMS240C TP_G
EDA1D70C-CD23-4673-8E32-47471AEF3A5C;300_197_035_SC_FT R2_WT_G + T300_1200_040_SC_WT1;300_197_035_SC_FT R2_WT_G
7FFA89AD-A300-4D1E-B2C4-47D93C4A32CD;350_204_030_SO_FT R4_PMS152C_G + P350_XXXX_XXX_SO_PMS152C;350_204_030_SO_FT R4_PMS152C_G
7DD12500-77A7-46F8-8E3D-480266DC9CEF;350_204_035_SC_FT R2_WT_G + P350_XXXX_XXX_SC_WT;350_204_035_SC_FT R2_WT_G
A88B33B8-4E84-4E64-8215-4845D51FA1CD;300_197_035_SC_FT R2_K_M + T300_1050_040_SC_NC_BV4+4000;300_197_035_SC_FT R2_K_M
4A95F8D1-BCA4-435A-BB7A-4859D5074C5A;485_264_060_SC_FT_PMS312C TP_G + P485_XXXX_XXX_SC_ PMS312C  TP;485_264_060_SC_FT R4_PMS312C TP_G
079095A1-E169-4F42-B41D-490C0476913C;385_218_030_SC_FT R4_K_G + T385_1740_080_SC_WT1;385_218_030_SC_FT R4_K_G
91B69D17-7EA7-4D67-A9C0-491DE9F18E40;485_264_015_SC_FT_WT_M+S;485_264_015_SC_FT R4_WT_M
55446497-4C1D-47A7-B139-497419DE7CB7;485_264_030_SC_FT_PMS VIOLET C_G + P485_XXXX_XXX_SC_PMS376C;485_264_030_SC_FT R4_PMS VIOLET C_G
1393C494-7351-43DF-8CAB-49D09E9C6BD1;350_204_050_SC_FT R2_TP_G + P350_XXXX_XXX_SC_NC;350_204_050_SC_FT R2_TP_G
A0B0EE03-0ACC-457E-B337-49D39240271B;385_218_030_SC_FT R4_TP_G + T385R_1300_080_SC_NC_BV4+5000;385_218_030_SC_FT R4_TP_G
20998DD6-E50E-49E6-8F47-4B663176BAF4;385_218_030_SO_FT R4_TP_G + T385_1300_080_SO_WT1;385_218_030_SO_FT R4_TP_G
22AEDD22-C93B-4A31-BDB9-4BBC73E5029F;Z_nieaktualne T350_1250_100_SO_WT + 110.6 x 147.2 (CPP) + 350_204_030_SO_FT_WT_G;350_204_030_SO_FT R4_WT_G
72E4AB59-E288-4EB9-8D3E-4BEBF99E71B1;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_PMS1505C;485_264_050_SC_FT R4_K_G
E028704B-0E7D-4EE9-AFB2-4BFB454EF4E2;385_218_030_SC_FT R4_PMS206C TP_G + T385_1250_080_SC_TP PMS206C_BV4+5000;385_218_030_SC_FT R4_PMS206C TP_G
F55F3FE6-A522-4786-917F-4C33A579C770;485_264_060_SC_FT_PMS240C TP_G + P485_XXXX_XXX_SC_TP PMS240;485_264_060_SC_FT R4_PMS240C TP_G
9F0CAEF7-74A6-47ED-A8F8-4C3B01647261;350_204_035_SC_FT R2_TP_G + P350_XXXX_XXX_SC_NC;350_204_035_SC_FT R2_TP_G
FB762EAE-C0A2-4BAE-9424-4C8405C8CC15;Z_nieaktualne T300_1050_030_SC_NC + 95 x 130.4 (CPP) + 300_196_030_SC_FT_TP_G;300_197_030_SC_FT R2_TP_G
FABD0E69-03AB-4292-BABD-4C8F827E503D;Z_nieaktualne T385_1736_080_SC_WT + 122.2 x 173.8 (Foil) + 385_218_050_SC_FT_WT_G;385_218_050_SC_FT R4_WT_G
65A554FF-DB53-436D-A37F-4CDE0D2F1ACB;485_264_060_SC_FT_PMS205 TP_G+P485_XXXX_XXX_SC_TP PMS205C;485_264_060_SC_FT R4_PMS205 TP_G
79238938-7ABE-4F16-9D22-4D08E51D75F1;300_197_035_SC_FT R2_WT_G + T300_1300_040_SC_NC;300_197_035_SC_FT R2_WT_G
E2252B17-269C-482B-82A3-4D18F4B89127;485_264_030_SC_FT R4_K_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R4_K_G
20A02F00-74EA-4664-A8AE-4D29947362B3;485_264_030_SC_FT_K_M + P485_XXXX_XXX_SC_K;485_264_030_SC_FT R4_K_M
5DF4D977-D36C-4D09-8E89-4D35732FA62A;485_264_030_SC_FT_TP_G + T485_1600_100_SC_GREY_PCR+5500;485_264_030_SC_FT R4_TP_G
C6270A22-0393-434F-B4B2-4D651BB9EF78;Z_nieaktualne T300_0900_040_SC_NC + 95.2 x 130.4 (FOIL) + 300_197_035_SC_FT_PMS314C_ME;300_197_035_SC_FT R2_PMS314C_ME
C6270A22-0393-434F-B4B2-4D651BB9EF78;Z_nieaktualne T300_0900_040_SC_NC + 95.2 x 130.4 (FOIL) + 300_197_035_SC_FT_PMS314C_ME;300_197_035_SC_FT R2_PMS381C_ME
A4850BAD-E68E-420E-8B59-4D7E4DEC5B3C;485_264_030_SC_FT_TP_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R4_TP_G
EB7A37F8-133F-41FD-A1F5-4E06D33551F2;485_264_015_SC_FT_WT_M + P485_XXXX_XXX_SC_LT CREAM;485_264_015_SC_FT R4_WT_M
7C14C693-7262-4640-AE4E-4EE549E805A4;485_264_050_SC_FT R2_WT_G + P485_XXXX_XXX_SC_WT1;485_264_050_SC_FT R2_WT_G
98EB29AD-269D-4765-AE92-4F2FC8133A16;485_264_030_SC_FT R2_PMS1595C_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R2_PMS1595C_G
3AA0B310-4BB1-4DD6-AD3E-4F338C7A902D;385_218_030_SC_FT R2_WT_M + P385_XXXX_XXX_SC_WT1;385_218_030_SC_FT R2_WT_M
0044C8A7-CBC3-4C48-85A5-4F5857A761F9;300_197_035_SC_FT R2_WT_G + T300_1050_040_SC_NC_BV4+4000;300_197_035_SC_FT R2_WT_G
7A9A8F9E-695C-4E37-973F-4FAC0126A24A;385_218_030_SC_FT R4_PMS226C_G + T385R_1000_080_SC_NC_BV4+5000;385_218_030_SC_FT R4_PMS226C_G
9046CDFF-D87A-4021-AC7A-4FEF81BEB179;385_218_030_SC_FT R4_PMS115C_G + T385_1300_080_SC_PMS115C;385_218_030_SC_FT R4_PMS115C_G
1F159DD4-5005-426E-8ABD-500EA472E8A6;485_264_030_SO_FT_WT_G + P485_XXXX_XXX_SO_WT1;485_264_030_SO_FT R4_WT_G
2FF64AE2-45E6-4164-98D1-50FDD047AD69;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_PMS3955C;485_264_050_SC_FT R4_K_G
5383B3DB-39DC-45E4-8B96-51A4D404AD33;385_218_050_SO_FT_WT_G+S + P385_XXXX_XXX_SO_WT1;385_218_050_SO_FT R4_WT_G+S
A9D28525-2BAF-4CDE-8A8F-51BA14987F8B;350_204_015_SC_FT R2_WT_M + P350_XXXX_XXX_SC_WT1;350_204_015_SC_FT R2_WT_M
6718B57C-1C90-4FA6-A806-51DC6C52C1B5;485_264_015_SC_FT_WT_M + T485_1500_100_SC_NC;485_264_015_SC_FT R4_WT_M
28DA4340-C075-4C0E-8FF8-51E0FA5E70B1;385_218_030_SC_FT R4_TP_G + T385_1050_080_SC_WT1;385_218_030_SC_FT R4_TP_G
7DFF2EB7-CB8A-40C5-823F-51ECD4AA46A5;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_K;485_264_050_SC_FT R4_K_G
A98EE4FD-7786-44BA-BB8D-5230170E20FB;Z_nieaktualne T385_1350_080_SC_WT + D38,5 122.2 x 174 (Foil) + 385_218_050_SC_FT_WT_G;385_218_050_SC_FT R4_WT_G
A98EE4FD-7786-44BA-BB8D-5230170E20FB;Z_nieaktualne T385_1350_080_SC_WT + D38,5 122.2 x 174 (Foil) + 385_218_050_SC_FT_WT_G;385_218_030_SC_FT R4_WT_G
1560AA96-7C0C-48B4-9B18-52D18FD0F460;485_264_030_SC_FT_LT CREAM_M + P485_XXXX_XXX_SC_LT CREAM;485_264_030_SC_FT R4_LT CREAM_M
E6005962-C013-4F42-B70E-53585589AE90;350_204_030_SO_FT R4_WT_G + P350_XXXX_XXX_SO_WT;350_204_030_SO_FT R4_WT_G
E00A43BF-F10C-43C0-80CC-53747399546E;350_204_050_SC_FT R2_WT_G + P350_XXXX_XXX_SC_WT1;350_204_050_SC_FT R2_WT_G
E20A271C-57F3-4CA8-B69F-53D6D3C36115;Z_nieaktualne T485_1650_100_SC_PMS245C + 154.2 x 176.2 (CPP) + 485_264_050_SC_FT_TP_G;485_264_050_SC_FT R4_TP_G
98A148D5-A49C-4726-8878-54367C4A5F2D;300_197_015_SC_FT R2_K_G + P300_XXXX_XXX_SC_NC;300_197_015_SC_FT R2_K_G
AAB8933A-96C4-43E5-BB0E-5448E864FADB;485_264_050_SC_FT_TP_G + P485_XXXX_XXX_SC_NC;485_264_050_SC_FT R4_TP_G
911DBD09-306F-43BD-9C7E-5493D0C84CB1;500_226_030_SC_FT R2_TP_G + T500_1470_110_SC_NC;500_226_030_SC_FT R2_TP_G
23115A41-9698-4D47-B23F-54DEBBE4E8D8;Z_nieaktualne T300_0900_040_SC_NC + 95.2 x 130.4 (FOIL) + 300_197_035_SC_FT_PMS227C_ME;300_197_035_SC_FT R2_PMS227C_ME
69DCD2F9-0F2C-4EE3-9919-5522157DEAB4;350_204_035_SC_FT R2_TP_ME/SINTYL PINK+S + P350_XXXX_XXX_SC_NC;350_204_035_SC_FT R2_TP_ME/SINTYL PINK+S
EDC9C2A6-021C-4F03-8B42-5673E9201C0E;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_K;485_264_050_SC_FT R4_K_G
C63B6411-B3C1-4E2C-8A7C-56D195D6CA81;485_264_030_SC_FT_K_M + T485_1350_100_SC_NC_BV4+5000;485_264_030_SC_FT R4_K_M
2E59B817-BC09-49AF-8746-56E3EA923C00;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_NC;485_264_050_SC_FT R4_K_G
047C8DB7-4DA3-4DCA-A246-56E47FE0FC92;385_218_050_SC_FT R4_K_G + T385_1300_080_SC_WT1;385_218_050_SC_FT R4_K_G
DF3DC2E9-5B6E-4143-B27A-56FC89B048EA;350_204_035_SC_FT_LTBG_G + T350_XXXX_080_SC_XX;350_204_035_SC_FT R2_LTBG_G
6CCA3254-4D70-48F1-8483-5707315F7248;Z_nieaktualne T350_1000_100_SO_WT + 110.6 x 147.2 (CPP) + 350_204_030_SO_FT_WT_G;350_204_030_SO_FT R4_WT_G
B4FFFB42-C9A0-411B-90EE-573380458C52;385_218_030_SC_FT R4_TP_G + T385_1300_080_SC_NC_C11_5000;385_218_030_SC_FT R4_TP_G
BEFB500E-96F3-4461-B331-57776EB034F1;385_218_050_SC_FT R4_WT_G + T385_1300_080_SC_WT1;385_218_050_SC_FT R4_WT_G
FAFAC2FF-6519-4B3E-8B6C-577AAB76B3CA;485_264_015_SC_FT_WT_M + P485_XXXX_XXX_SC_NC;485_264_015_SC_FT R4_WT_M
462F9422-84A8-4715-A0CC-57A8B3E80202;485_264_030_SC_FT_PMS4695C_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R4_PMS4695C_G
0C1F7FD5-04A0-4294-AE4B-58675108466F;nie500_226_030_SC_FT_TP GD PEARL+FOIL SI/G/20_G +  P500_XXXX_XXX_SC_NC;500_226_030_SC_FT R2_TP GD PEARL+FOIL SI/G/20_G
6AE4ED00-3DEF-4971-B339-586A275F8FA6;385_218_030_SC_FT R4_K_G + T385_1740_080_SC_NC_C11+5000;385_218_030_SC_FT R4_K_G
35E93637-5553-43EE-A541-592CDE45E680;350_204_035_SC_FT R2_PMS8002C_M + P350_XXXX_XXX_SC_PMS5523C;350_204_035_SC_FT R2_PMS8002C_M
D24CB7E4-63CB-4369-952C-59CA328C3BB7;500_226_030_SC_FT R2_TP DARK BN_G + P500_XXXX_XXX_SC_NC;500_226_030_SC_FT R2_TP DARK BN_G
0B4D261E-56FE-43B6-BB65-5AF3D4C0DF42;Z_nieaktualne T485_1600_100_SC_NC + 153.3 x 207.6 (FOIL) + 485_264_050_SC_FT_WT_G;485_264_050_SC_FT R4_WT_G
5AF801A9-59D2-4E16-B641-5BC547499979;Z_nieaktualne T385_1740_080_SO_NC + 122.2 x 173.8 (FOIL) + 385_218_030_SO_FT_PMS021C_G;385_218_030_SO_FT R4_PMS021C_G
10B01F4A-15B6-47DF-A3A9-5BDDCE4C0F0A;385_218_030_SC_FT_GREY_G-PCR + P385_XXXX_XXX_SC_GREY-PCR;385_218_030_SC_FT R4_GREY_G-PCR
D4BD4502-1A42-495C-BFA5-5C34941DD55C;485_264_030_SO_FT_WT_G  + P485_XXXX_XXX_SO_NC;485_264_030_SO_FT R4_WT_G
789FFC87-A528-497D-94FA-5CBF9604D1D5;485_264_050_SO_FS_K-TP_G + P485_XXXX_XXX_SO_PMS SI 877C;485_264_050_SO_FS R4_K-TP_G
2971D596-12CB-46EB-AF77-5D355A2E281A;485_264_030_SC_FT_TP_ME/SI;485_264_030_SC_FT R4_TP_ME/SI
F756102B-C356-4C32-8795-5D37572E2B3D;485_264_030_SC_FT_TP_G + P485_XXXX_XXX_SC_NC;485_264_030_SC_FT R4_TP_G
05B78918-1D66-47EB-B9B3-5D9D471F0069;385_218_030_SC_FT R4_K_M + T385_1300_080_SC_PMS SI 877C;385_218_030_SC_FT R4_K_M
E14BA420-BFFD-4034-B95E-5DADA753B4F4;350_204_035_SC_FT R2_PMS364C_M + P350_XXXX_XXX_SC_NC;350_204_035_SC_FT R2_PMS364C_M
90D32157-B587-458D-A915-5E60450A1A13;485_264_030_SO_FT_PMS4975C_G + P485_XXXX_XXX_SO_PMS4975C;485_264_030_SO_FT R4_PMS4975C_G
DF12ABC6-516B-4AEB-B119-5F559A6D8C59;350_204_035_SC_FT R2_PMS201C_M + P350_XXXX_XXX_SC_WT1;350_204_035_SC_FT R2_PMS201C_M
0C1AEABD-C3A1-4F5C-96AF-5FB5833C2A99;485_264_030_SC_FT_WT_M + P485_XXXX_XXX_SC_LT CREAM;485_264_030_SC_FT R4_WT_M
E015BC96-45B5-4101-8DA3-602F3A231350;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_PMS603C;485_264_050_SC_FT R4_K_G
89B49EF5-45C5-404C-89D8-606445342371;485_264_030_SO_FT_PMS8383C_G + P485_XXXX_XXX_SO_PMS524C;485_264_030_SO_FT R4_PMS8383C_G
4E39AAB2-D56E-4446-A314-608ED7AFB577;Z_nieaktualne T485_1350_100_SC_NC + 152.8 x 207.6 (CPP) + 485_264_030_SC_FT_PMS BLACK 4C_G;485_264_030_SC_FT R4_PMS BLACK 4C_G
13883DC3-1FDF-4D92-92ED-60AF5C2A5E4A;300_197_015_SC_FT R2_GREY_G-PCR + T300_1100_040_SC_GREY_PCR+4000;300_197_015_SC_FT R2_GREY_G-PCR
8B0E0B10-C4CF-4D95-B146-60E8A2B1E9E9;Z_nieaktualne T350_0950_090_SO_NC + 110.4 x 147.2 (FOIL) + 350_204_030_SO_FT_WT_G;350_204_030_SO_FT R4_WT_G
12A15279-CE45-40EE-A77C-60EA569222CF;485_264_030_SC_FT_TP_M + P485_XXXX_XXX_SC_WT;485_264_030_SC_FT R4_TP_M
E9EDE017-C045-4D5C-B19B-614918673CFF;Z_nieaktualne T485_1550_100_SC_WT + D48,5 153,8 x 176.2 (CPP) + 485_264_050_SC_FT_WT_G;485_264_050_SC_FT R4_WT_G
D85822A3-AC26-48AF-AE96-615459F970AA;T485_1600_100_SC_NC + 154.2 x 176.2 (CPP) + 485_264_050_SC_FT_WT_G;485_264_050_SC_FT R4_WT_G
A2990AE5-FB48-40AC-8886-6183D271D013;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_PMS1495C;485_264_050_SC_FT R4_K_G
9231C2F5-193D-4C5A-AAFA-618DC92F4CCD;485_264_050_SC_FT_TP PMS519C_G + P485_XXXX_XXX_SC_NC;485_264_050_SC_FT R4_TP PMS519C_G
E6421E70-2F8F-47AD-BD03-6221CA4936A3;485_264_050_SC_FT_K_G + P485_XXXX_XXX_SC_NC;485_264_050_SC_FT R4_K_G
E1F2D45B-B88A-40F4-AC0A-626EF1EAAEEF;485_264_050_SO_FT_WT_G+S + P485_XXXX_XXX_SO_WT1;485_264_050_SO_FT R4_WT_G+S
5C770E9C-1507-4933-BF41-627DB0D019F8;385_218_050_SC_FT R4_TP_G + T385_1700_080_SC_NC_BV4+5000;385_218_050_SC_FT R4_TP_G
